review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority
2_3,unknown,5688b4b3,"Scholars propose measures like the proportion of ministries that prepare annual performance reports drawing on any evaluation portfolio generated by the central unit, the frequency with which cabinet briefs cite the government’s synthesis evaluation reports, or the existence of institutional mechanisms – such as interministerial steering committees or standing parliamentary subcommittees – tasked with reviewing cumulative learning across multiple evaluations (CLEARAA, 2020; Kanyamuna, 2021).",False,True,False,"(CLEARAA, 2020; Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_3,unknown,de30fa37,"Kanyamuna (2021), using the LEADS scoring system, measures the “Use of M&E Information” in Zambia’s government as a separate dimension, assigning a score based on action taken to integrate findings into practice.",True,True,False,Kanyamuna (2021),narrative,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_3,unknown,40a6a139,"Several studies note that while surveys and interviews are common methods for gathering data on demand, supply, and use, the specific indicators vary widely across contexts (Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017).",False,True,False,"(Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017)",parenthetical,Adams et al.,2013,False,,,,False,,High
2_3,unknown,964f1b49,"Several studies note that while surveys and interviews are common methods for gathering data on demand, supply, and use, the specific indicators vary widely across contexts (Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017).",False,True,False,"(Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017)",parenthetical,CLEAR-AA,2020,False,,,,False,,High
2_3,unknown,39dd41af,"Several studies note that while surveys and interviews are common methods for gathering data on demand, supply, and use, the specific indicators vary widely across contexts (Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017).",False,True,False,"(Adams et al., 2013; CLEAR-AA, 2020; Donnelly & Searle, 2017)",parenthetical,Donnelly & Searle,2017,False,,,,False,,High
2_3,unknown,18ffc429,"LEADS scoring (Kanyamuna, 2021) and the CKME framework (Worton et al., 2017) exemplify attempts at structured approaches, yet their scoring or categorization schemes differ in scope and application.",False,True,False,"(Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_3,unknown,0ef72a20,"LEADS scoring (Kanyamuna, 2021) and the CKME framework (Worton et al., 2017) exemplify attempts at structured approaches, yet their scoring or categorization schemes differ in scope and application.",False,True,False,"(Worton et al., 2017)",parenthetical,Worton et al.,2017,False,,,,False,,High
2_3,unknown,d52e50f4,"CLEAR-AA (2020) points out that although national M&E frameworks might standardize reporting procedures, actual measurement of use (and to some extent demand and supply) remains inconsistent and heavily dependent on donor or sector-specific guidelines.",False,True,False,CLEAR-AA (2020),narrative,CLEAR-AA,2020,False,,,,False,,High
2_3,unknown,ebf84d2a,"Kumwenda and Latib (2013), for example, show that external funders often require robust documentation of “demand” (i.e., government willingness) and “use” (i.e., compliance with donor requirements), yet local stakeholders may not internalize or continue these measurement practices once projects end.",True,True,False,Kumwenda and Latib (2013),narrative,Kumwenda and Latib,2013,False,,,,False,,High
2_3,unknown,6c57c71f,"(2009) emphasize that reliance on self-reported usage data can introduce bias, while CLEAR-AA (2020) critiques the general dearth of standardized outcome measures for capacity-building efforts, often leading to superficial or process-level assessments.",False,True,True,CLEAR-AA (2020),narrative,CLEAR-AA,2020,False,,,,False,,High
2_3,unknown,4f50dc59,"Studies indicate that governments with formal M&E policies, dedicated budget lines, professional associations for evaluators, and consistent feedback channels to policymakers are better able to generate reliable data on each dimension (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Adams et al.,2013,False,,,,False,,High
2_3,unknown,3d1c9544,"Studies indicate that governments with formal M&E policies, dedicated budget lines, professional associations for evaluators, and consistent feedback channels to policymakers are better able to generate reliable data on each dimension (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,False,,High
2_4,unknown,be6d1bab,"Rather than arising solely from individual requests for data, demand is heavily shaped by institutional incentives, organizational mandates, and broader political economy factors that determine whether actors perceive evaluation evidence as useful and legitimate (Chirau et al., 2022; Kanyamuna, 2021).",False,True,False,"(Chirau et al., 2022; Kanyamuna, 2021)",parenthetical,Chirau et al.,2022,False,,,,False,,High
2_4,unknown,716c96dd,"Rather than arising solely from individual requests for data, demand is heavily shaped by institutional incentives, organizational mandates, and broader political economy factors that determine whether actors perceive evaluation evidence as useful and legitimate (Chirau et al., 2022; Kanyamuna, 2021).",False,True,False,"(Chirau et al., 2022; Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_4,unknown,291a7112,"Many studies emphasize that this demand tends to be low or sporadic in countries where M&E systems are fragmented, underfunded, or driven predominantly by donor requirements (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Adams et al.,2013,False,,,,False,,High
2_4,unknown,4fd4c945,"Many studies emphasize that this demand tends to be low or sporadic in countries where M&E systems are fragmented, underfunded, or driven predominantly by donor requirements (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,False,,High
2_4,unknown,47a1248f,"In some African countries, high-level offices within the executive branch have championed evaluations to track development outcomes or budget performance (Chirau et al., 2022; Niringiye, 2018).",False,True,False,"(Chirau et al., 2022; Niringiye, 2018)",parenthetical,Chirau et al.,2022,False,,,,False,,High
2_4,unknown,a729fba8,"In some African countries, high-level offices within the executive branch have championed evaluations to track development outcomes or budget performance (Chirau et al., 2022; Niringiye, 2018).",False,True,False,"(Chirau et al., 2022; Niringiye, 2018)",parenthetical,Niringiye,2018,False,,,,False,pilot_inputs/sources_pdf\Niringiye_2018.pdf,High
2_4,unknown,0b0d7674,"Uganda’s Ministry of Finance and Office of the Prime Minister, for example, increasingly view evaluation as integral to results-based management, though monitoring still overshadows formal evaluation (Niringiye, 2018).",False,True,False,"(Niringiye, 2018)",parenthetical,Niringiye,2018,False,,,,False,pilot_inputs/sources_pdf\Niringiye_2018.pdf,High
2_4,unknown,e153f668,"Civil-society engagement can also boost demand by insisting on greater transparency around public expenditures and by conducting independent budget tracking (Kanyamuna, 2021).",False,True,False,"(Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_4,unknown,01912bd9,"Even so, fragmented stakeholder coordination remains a barrier; Kanyamuna (2021) documents how Zambian government agencies and civil-society organizations “remained fragmented and uncoordinated in the manner they demanded M&E information,” limiting collective pressure for evaluation.",True,True,False,Kanyamuna (2021),narrative,Kanyamuna,2021,False,,,,False,pilot_inputs/sources_pdf\Kanyamuna_2021.pdf,High
2_4,unknown,b10412ed,"In Sri Lanka, donor funding from the Asian Development Bank and UNDP initially drove improvements, but domestic demand rose substantially once the government adopted an MfDR framework that required ministries to present results to the President’s Office (Sivagnanasothy, 2009).",False,True,False,"(Sivagnanasothy, 2009)",parenthetical,Sivagnanasothy,2009,False,,,,False,pilot_inputs/sources_pdf\Sivagnanasothy_2009.pdf,High
2_4,unknown,bee4a554,"In the Caribbean, the Evidence Informed Decision Making Network (EvIDeNCe) combined evidence briefs, stakeholder dialogues, and trainings to raise average self-reported “intention-to-use” scores to 6.4 out of 7 (Yearwood, 2018).",True,True,False,"(Yearwood, 2018)",parenthetical,Yearwood,2018,False,,,,False,pilot_inputs/sources_pdf\Yearwood_2018.pdf,High
2_4,unknown,537e92bd,"Organizational resources, technical expertise, and the presence of standardized procedures all shape supply at systemic – rather than merely individual – levels (Chirau et al., 2020).",False,True,False,"(Chirau et al., 2020)",parenthetical,Chirau et al.,2020,False,,,,False,,High
2_4,unknown,e7d5666e,"A recurring concern is that in many low- and middle-income settings, national or local systems lack the resources to conduct robust evaluations, leading donors or international consultants to fill the gap (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Adams et al.,2013,False,,,,False,,High
2_4,unknown,3816ceaf,"A recurring concern is that in many low- and middle-income settings, national or local systems lack the resources to conduct robust evaluations, leading donors or international consultants to fill the gap (Adams et al., 2013; Mulenga & Porter, 2013).",False,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,False,,High
2_4,unknown,b39e8736,"Zambia shows a similar pattern: donor-led frameworks dominate data collection and analysis, which can reduce incentives for local actors to invest in their own capacity (Kanyamuna et al., 2020).",False,True,False,"(Kanyamuna et al., 2020)",parenthetical,Kanyamuna et al.,2020,False,,,,False,,High
2_4,unknown,fd60aad5,"South Africa’s DPME offers a contrasting model by commissioning large-scale evaluations, such as on early childhood development, and encouraging local research institutions to participate (Stewart et al., 2018).",False,True,False,"(Stewart et al., 2018)",parenthetical,Stewart et al.,2018,False,,,,False,,High
2_4,unknown,30bf4817,"Uganda has likewise adopted a national evaluation policy that signals evaluation is not solely a donor activity (Chirau et al., 2022).",False,True,False,"(Chirau et al., 2022)",parenthetical,Chirau et al.,2022,False,,,,False,,High
2_4,unknown,ce7bf347,"Short-course trainings in Kenya, for example, produced significant knowledge gains (Wao et al., 2017).",False,True,False,"(Wao et al., 2017)",parenthetical,Wao et al.,2017,False,,,,False,,High
2_4,unknown,2ee8c60b,"Despite progress, challenges persist where donor standards impose rigid methodologies that may not align with local policy timelines (Witter et al., 2017).",False,True,False,"(Witter et al., 2017)",parenthetical,Witter et al.,2017,False,,,,False,,High
2_4,unknown,46986f5a,"Ethiopia’s Compassionate, Respectful, and Caring (CRC) program illustrates how supply falters when inconsistent indicator frameworks and limited resources undercut coordination between government and donors (Minyihun et al., 2022).",False,True,False,"(Minyihun et al., 2022)",parenthetical,Minyihun et al.,2022,False,,,,False,,High
2_4,unknown,fcddcb91,"Multiple sources indicate that even when there is modest demand and an emerging local evaluation supply, applying the results in practice is far from guaranteed (Mulenga & Porter, 2013; Adams et al., 2013).",False,True,True,"(Mulenga & Porter, 2013; Adams et al., 2013)",parenthetical,Mulenga & Porter,2013,False,,,,False,,High
2_4,unknown,3a269e50,"Multiple sources indicate that even when there is modest demand and an emerging local evaluation supply, applying the results in practice is far from guaranteed (Mulenga & Porter, 2013; Adams et al., 2013).",False,True,True,"(Mulenga & Porter, 2013; Adams et al., 2013)",parenthetical,Adams et al.,2013,False,,,,False,,High
2_4,unknown,b6ec8d6b,"In Zambia, for example, an evaluation of the Farmer Input Subsidies Programme (FISP) highlighted inefficiencies but led to “minimal policy shifts” because those measures conflicted with entrenched political interests (Mulenga & Porter, 2013).",True,True,False,"(Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,False,,High
2_4,unknown,78ffa7ea,"In Uganda, certain evaluations commissioned by the Government Evaluation Facility (GEF) influenced managerial decisions, if not always leading to broad policy reforms (Niringiye, 2018).",False,True,True,"(Niringiye, 2018)",parenthetical,Niringiye,2018,False,,,,False,pilot_inputs/sources_pdf\Niringiye_2018.pdf,High
