review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
2_2,each theory contributes distinct evaluative emphases,a1d99978,"Stewart (2015) and Ottoson (2009) stress that without an enabling environment, even the best-trained staff are unlikely to use evidence.",False,True,False,Ottoson (2009),narrative,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,ea3fd0a1,"These include codified roles for M&E units, integration of evidence standards into national planning systems, and Secretariat-facilitated peer review mechanisms (Yearwood, 2018; Kuchenmüller et al., 2022).",False,True,False,"(Yearwood, 2018; Kuchenmüller et al., 2022)",parenthetical,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,cc08b69a,"These include codified roles for M&E units, integration of evidence standards into national planning systems, and Secretariat-facilitated peer review mechanisms (Yearwood, 2018; Kuchenmüller et al., 2022).",False,True,False,"(Yearwood, 2018; Kuchenmüller et al., 2022)",parenthetical,Kuchenmüller et al.,2022,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,e1f628bc,"King and Alkin (2018) go further to suggest that system-level influence hinges on such institutional codification, which transforms isolated use into collective, routinized influence.",False,True,False,King and Alkin (2018),narrative,King and Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,727411ae,"Yearwood (2018) and Stewart (2015) both highlight how communities of practice, stakeholder dialogues, and sustained mentorship can build mutual trust and legitimacy.",False,True,False,Yearwood (2018),narrative,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,d74554ab,"Yearwood (2018) and Stewart (2015) both highlight how communities of practice, stakeholder dialogues, and sustained mentorship can build mutual trust and legitimacy.",False,True,False,Stewart (2015),narrative,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,f1f67893,"Stewart’s (2015) Southern African ToC explicitly incorporates poverty, inequality, and donor reliance into its logic, while Kuchenmüller’s (2022) network ToC acknowledges that KT systems evolve through different maturity phases, requiring varying forms of support.",False,True,False,Stewart’s (2015),narrative,Stewart’s,2015,False,,,,,,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,99fabcb8,"Kirkhart’s long-term influence model (via King & Alkin, 2018) and Yearwood’s backward-mapped ToC both encourage planners to anticipate distal, indirect effects.",False,True,False,"(via King & Alkin, 2018)",parenthetical,King & Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_2,each theory contributes distinct evaluative emphases,efd2c2f3,Ottoson (2009) contributes a crucial insight by refusing to collapse diverse theories into a single use model.,False,True,False,Ottoson (2009),narrative,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,Cross-Cutting Insights and Synthesis,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Cross-Cutting Insights and Synthesis
2_3,unknown,12d5224d,"Scholars across multiple contexts highlight that “demand” for evaluative evidence can manifest in different ways, including explicit government or donor requests for evaluations, national budget allocations earmarked for evaluation, or institutional mandates requiring evidence-based decision-making (Adams et al., 2013; Mulenga & Porter, 2013).",True,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Adams et al.,2013,False,,,,,pilot_inputs/sources_pdf/Adams_2013.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,0ed6a56c,"Scholars across multiple contexts highlight that “demand” for evaluative evidence can manifest in different ways, including explicit government or donor requests for evaluations, national budget allocations earmarked for evaluation, or institutional mandates requiring evidence-based decision-making (Adams et al., 2013; Mulenga & Porter, 2013).",True,True,False,"(Adams et al., 2013; Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,78473c58,"For example, CLEAR-AA (2020) underscores that a national M&E policy or formal government requirement for evaluations often serves as a proxy for strong institutional demand.",False,True,False,CLEAR-AA (2020),narrative,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,aef51986,(2013) and further elaborated by Kumwenda and Latib (2013).,False,True,False,Kumwenda and Latib (2013),narrative,Kumwenda and Latib,2013,False,,,,,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,151cccff,"Mulenga and Porter (2013) confirm that in Zambia, donors repeatedly commission or require evaluations as part of accountability requirements, making external impetus a strong driver of demand.",False,True,False,Mulenga and Porter (2013),narrative,Mulenga and Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,fc7019c7,"Similarly, Kumwenda and Latib (2013) in Malawi find that while government initiatives for performance assessment are budding, donor pressure remains a more consistent source of formal evaluation requests.",False,True,False,Kumwenda and Latib (2013),narrative,Kumwenda and Latib,2013,False,,,,,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,e7b61045,"CLEAR-AA (2020) notes that when government agencies establish and fund dedicated M&E units, it signals an ongoing institutional demand for evidence.",False,True,False,CLEAR-AA (2020),narrative,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,4ac1bbc2,"Meanwhile, Niringiye (2018) describes how Uganda’s Ministry of Finance mandates evaluations for large-scale projects, a structural signal of demand measured by the percentage of projects requiring formal evaluation.",False,True,False,Niringiye (2018),narrative,Niringiye,2018,False,,,,,pilot_inputs/sources_pdf/Niringiye_2018.pdf,High,Measures of Demand,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Demand
2_3,unknown,1ce3906e,"As documented by Niringiye (2018), Uganda actively tracks the size of its evaluator pool, initially identifying 75 individuals and 18 firms, later updating to over 150 local experts.",False,True,False,Niringiye (2018),narrative,Niringiye,2018,False,,,,,pilot_inputs/sources_pdf/Niringiye_2018.pdf,High,Measures of Supply,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Supply
2_3,unknown,546250b7,"Mulenga and Porter (2013) similarly identify local universities, think tanks, and private firms in Zambia that contribute to the evaluation landscape.",False,True,False,Mulenga and Porter (2013),narrative,Mulenga and Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Measures of Supply,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Supply
2_3,unknown,e7ecda8c,"Beyond raw counts, researchers gauge evaluator competence by examining specialized training, professional degrees, and proficiency in data analysis software, such as NVivo or Stata (Wao et al., 2017).",False,True,False,"(Wao et al., 2017)",parenthetical,Wao et al.,2017,False,,,,,pilot_inputs/sources_pdf/Wao_2017.pdf,High,Measures of Supply,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Supply
2_3,unknown,b204edb5,"For instance, Masvaure and Fish (2022) report that capacity-strengthening initiatives in several African countries measure change through pre/post training assessments or by tracking the number of individuals who become certified in advanced evaluation methods.",False,True,False,Masvaure and Fish (2022),narrative,Masvaure and Fish,2022,False,,,,,pilot_inputs/sources_pdf/Masvaure_2020.pdf,High,Measures of Supply,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Supply
2_3,unknown,f9e1ab10,"Donnelly and Searle (2017) highlight that evaluation capacity building (ECB) is often operationalized by counting workshops conducted or evaluating the presence of formal M&E degree programs, though these efforts sometimes capture only short-term outputs (e.g., number of trainees) rather than the long-term improvements in institutional capacity.",False,True,False,Donnelly and Searle (2017),narrative,Donnelly and Searle,2017,False,,,,,pilot_inputs/sources_pdf/Donnelly_2017.pdf,High,Measures of Supply,2,"What are the key measures used to characterize levels and changes in evaluative evidence demand, supply, and use?",Measures of Supply
