review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
2_2,each theory contributes distinct evaluative emphases,5ecb233d,"Similarly, frameworks by King & Alkin (2018) and Kuchenmüller et al.",King & Alkin,2018,pilot_inputs/sources_pdf/King_2018.pdf,UNSUPPORTED_FAIL,"The claim mentions frameworks by King & Alkin (2018), but the provided excerpts do not discuss any specific frameworks by these authors. The excerpts focus on evaluation theories and models but do not mention any frameworks by King & Alkin.","pp. 5, 17, 19","Clarify or provide specific details about the frameworks by King & Alkin (2018) if they exist, or remove the claim if unsupported.",insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,ed8b9c89,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",Yearwood,2018,pilot_inputs/sources_pdf/Yearwood_2018.pdf,EXACT_QUOTE_PASS,"The claim about stakeholder dialogues is directly supported by the source, which discusses their role in equipping participants to advocate for evidence-informed change and their evaluation in the EvIDeNCe initiative.",pp. 3-4,none,page_mismatch,,,,
2_2,each theory contributes distinct evaluative emphases,a94f9371,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",Stewart,2015,pilot_inputs/sources_pdf/Stewart_2015.pdf,FAITHFUL_PARAPHRASE_PASS,"The cited source discusses mentorship networks as part of capacity building in evidence use, which aligns with the claim about mentorship networks. The source mentions identifying experienced staff to act as mentors and embedding activities within existing networks, supporting the claim.",pp. 6-7,none,,,,,
2_2,each theory contributes distinct evaluative emphases,5a8965af,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",Ottoson,2009,pilot_inputs/sources_pdf/Ottoson_2009.pdf,UNSUPPORTED_FAIL,"The cited source does not mention 'co-productive spaces for agenda-setting and sensemaking' as described in the claim. The excerpts focus on knowledge-for-action theories and their implications for program evaluation, but do not discuss co-productive spaces or agenda-setting.",pp. 2-9,Remove the reference to 'co-productive spaces for agenda-setting and sensemaking' from the claim or provide a correct citation that supports it.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,e6381696,"Stewart (2015) and Ottoson (2009) stress that without an enabling environment, even the best-trained staff are unlikely to use evidence.",Stewart,2015,pilot_inputs/sources_pdf/Stewart_2015.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Stewart (2015) do not explicitly mention the necessity of an enabling environment for staff to use evidence, nor do they stress this point. The excerpts discuss barriers to research uptake and the complexity of implementing effective policies but do not directly support the claim.",pp. 2-5,Review the source to find a more relevant section or adjust the claim to better reflect the content of Stewart (2015).,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,3d751345,"Stewart (2015) and Ottoson (2009) stress that without an enabling environment, even the best-trained staff are unlikely to use evidence.",Ottoson,2009,pilot_inputs/sources_pdf/Ottoson_2009.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Ottoson (2009) do not mention the necessity of an enabling environment for staff to use evidence. The focus is on knowledge-for-action theories and their evolution, not on the conditions required for evidence use by staff.",pp. 2-7,Remove the reference to Ottoson (2009) in the claim or provide a correct citation that supports the statement about the enabling environment.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,104cca6d,"These include codified roles for M&E units, integration of evidence standards into national planning systems, and Secretariat-facilitated peer review mechanisms (Yearwood, 2018; Kuchenmüller et al., 2022).",Yearwood,2018,pilot_inputs/sources_pdf/Yearwood_2018.pdf,UNSUPPORTED_FAIL,"The excerpts from Yearwood (2018) do not mention codified roles for M&E units, integration of evidence standards into national planning systems, or Secretariat-facilitated peer review mechanisms. The content focuses on challenges in evidence application and interventions to improve evidence use in policy-making.",pp. 2-5,Remove the citation to Yearwood (2018) for this claim or provide a correct source that supports it.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,4361dfee,"These include codified roles for M&E units, integration of evidence standards into national planning systems, and Secretariat-facilitated peer review mechanisms (Yearwood, 2018; Kuchenmüller et al., 2022).",Kuchenmüller et al.,2022,pilot_inputs/sources_pdf/Yearwood_2018.pdf,UNSUPPORTED_FAIL,"The excerpts from Yearwood (2018) do not mention codified roles for M&E units, integration of evidence standards into national planning systems, or Secretariat-facilitated peer review mechanisms. The content focuses on challenges in evidence application and interventions to improve evidence use in policy-making.",pp. 2-5,Remove the citation to Yearwood (2018) for this claim or provide a correct source that supports it.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,c8f1954f,"King and Alkin (2018) go further to suggest that system-level influence hinges on such institutional codification, which transforms isolated use into collective, routinized influence.",King and Alkin,2018,pilot_inputs/sources_pdf/King_2018.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not contain any mention of 'institutional codification' or the transformation of isolated use into collective, routinized influence as suggested in the claim. The excerpts discuss evaluation influence and use but do not support the specific claim made.",pp. 14-21,Remove or revise the claim to accurately reflect the content of King and Alkin (2018) as it pertains to evaluation influence.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,006a550e,"Yearwood (2018) and Stewart (2015) both highlight how communities of practice, stakeholder dialogues, and sustained mentorship can build mutual trust and legitimacy.",Yearwood,2018,pilot_inputs/sources_pdf/Yearwood_2018.pdf,UNSUPPORTED_FAIL,"The excerpts from Yearwood (2018) discuss stakeholder dialogues and evidence briefs but do not mention communities of practice, sustained mentorship, or building mutual trust and legitimacy. The claim is not supported by the provided excerpts.","pp. 1, 3, 5, 7",Remove the reference to Yearwood (2018) or provide additional evidence that supports the claim.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,02926a37,"Yearwood (2018) and Stewart (2015) both highlight how communities of practice, stakeholder dialogues, and sustained mentorship can build mutual trust and legitimacy.",Stewart,2015,pilot_inputs/sources_pdf/Stewart_2015.pdf,UNSUPPORTED_FAIL,"The cited source excerpts do not mention communities of practice, stakeholder dialogues, or sustained mentorship as methods to build mutual trust and legitimacy. The focus is on barriers to evidence use and capacity building, but not on the specific methods claimed.","pp. 3, 5",Remove the reference to Stewart (2015) in the claim or provide a correct source that supports the claim.,insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,5bb2f9c3,"Kirkhart’s long-term influence model (via King & Alkin, 2018) and Yearwood’s backward-mapped ToC both encourage planners to anticipate distal, indirect effects.",King & Alkin,2018,pilot_inputs/sources_pdf/King_2018.pdf,UNSUPPORTED_FAIL,"The excerpts do not mention Yearwood’s backward-mapped ToC or any encouragement for planners to anticipate distal, indirect effects. While Kirkhart’s model is discussed, it focuses on the dimensions of influence rather than specific planning strategies.",pp. 14-16,Remove the reference to Yearwood’s backward-mapped ToC and clarify the connection to Kirkhart’s model if applicable.,secondary_citation;insufficient_evidence,,,,
2_2,each theory contributes distinct evaluative emphases,68f81ab8,Ottoson (2009) contributes a crucial insight by refusing to collapse diverse theories into a single use model.,Ottoson,2009,pilot_inputs/sources_pdf/Ottoson_2009.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that Ottoson (2009) refuses to collapse diverse theories into a single use model is supported by the source, which discusses the challenges of using a single metaphor or theory to cover all aspects of change processes. It emphasizes the existence of multiple, even competing, theories and the rejection of a single unifying theory as antithetical to context-specific change.","pp. 7: 'The other four knowledge-for-action theories comprise multiple, even competing, theories... others reject or lament the idea of a single theory as antithetical to context-specific change.'",none,,,,,
