review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,proposed_rewrite,page_anchor,rewrite_notes,rewrite_flags
2_3,unknown,9c6c9f8c,"(2009) emphasize that reliance on self-reported usage data can introduce bias, while CLEAR-AA (2020) critiques the general dearth of standardized outcome measures for capacity-building efforts, often leading to superficial or process-level assessments.",CLEAR-AA,2020,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,,,,,,,,,
2_3,unknown,8f8996ca,"Studies indicate that governments with formal M&E policies, dedicated budget lines, professional associations for evaluators, and consistent feedback channels to policymakers are better able to generate reliable data on each dimension (Adams et al., 2013; Mulenga & Porter, 2013).",Adams et al.,2013,pilot_inputs/sources_pdf/Adams_2013.pdf,,,,,,,,,
2_3,unknown,90c90701,"Studies indicate that governments with formal M&E policies, dedicated budget lines, professional associations for evaluators, and consistent feedback channels to policymakers are better able to generate reliable data on each dimension (Adams et al., 2013; Mulenga & Porter, 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,0de2dd66,"Rather than arising solely from individual requests for data, demand is heavily shaped by institutional incentives, organizational mandates, and broader political economy factors that determine whether actors perceive evaluation evidence as useful and legitimate (Chirau et al., 2022; Kanyamuna, 2021).",Chirau et al.,2022,pilot_inputs/sources_pdf/Chirau_2020.pdf,,,,,,,,,
2_4,unknown,3ee8aa90,"Rather than arising solely from individual requests for data, demand is heavily shaped by institutional incentives, organizational mandates, and broader political economy factors that determine whether actors perceive evaluation evidence as useful and legitimate (Chirau et al., 2022; Kanyamuna, 2021).",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_4,unknown,af788e21,"Many studies emphasize that this demand tends to be low or sporadic in countries where M&E systems are fragmented, underfunded, or driven predominantly by donor requirements (Adams et al., 2013; Mulenga & Porter, 2013).",Adams et al.,2013,pilot_inputs/sources_pdf/Adams_2013.pdf,,,,,,,,,
2_4,unknown,9f31364c,"Many studies emphasize that this demand tends to be low or sporadic in countries where M&E systems are fragmented, underfunded, or driven predominantly by donor requirements (Adams et al., 2013; Mulenga & Porter, 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,f00d5f25,"In some African countries, high-level offices within the executive branch have championed evaluations to track development outcomes or budget performance (Chirau et al., 2022; Niringiye, 2018).",Chirau et al.,2022,pilot_inputs/sources_pdf/Chirau_2020.pdf,,,,,,,,,
2_4,unknown,710ab439,"In some African countries, high-level offices within the executive branch have championed evaluations to track development outcomes or budget performance (Chirau et al., 2022; Niringiye, 2018).",Niringiye,2018,pilot_inputs/sources_pdf/Niringiye_2018.pdf,,,,,,,,,
2_4,unknown,31b1e24a,"Uganda’s Ministry of Finance and Office of the Prime Minister, for example, increasingly view evaluation as integral to results-based management, though monitoring still overshadows formal evaluation (Niringiye, 2018).",Niringiye,2018,pilot_inputs/sources_pdf/Niringiye_2018.pdf,,,,,,,,,
2_4,unknown,8d83d6a6,"Civil-society engagement can also boost demand by insisting on greater transparency around public expenditures and by conducting independent budget tracking (Kanyamuna, 2021).",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_4,unknown,b9810625,"Even so, fragmented stakeholder coordination remains a barrier; Kanyamuna (2021) documents how Zambian government agencies and civil-society organizations “remained fragmented and uncoordinated in the manner they demanded M&E information,” limiting collective pressure for evaluation.",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_4,unknown,b40bcd74,"In Sri Lanka, donor funding from the Asian Development Bank and UNDP initially drove improvements, but domestic demand rose substantially once the government adopted an MfDR framework that required ministries to present results to the President’s Office (Sivagnanasothy, 2009).",Sivagnanasothy,2009,pilot_inputs/sources_pdf/Sivagnanasothy_2009.pdf,,,,,,,,,
2_4,unknown,8b3eacb2,"In the Caribbean, the Evidence Informed Decision Making Network (EvIDeNCe) combined evidence briefs, stakeholder dialogues, and trainings to raise average self-reported “intention-to-use” scores to 6.4 out of 7 (Yearwood, 2018).",Yearwood,2018,pilot_inputs/sources_pdf/Yearwood_2018.pdf,,,,,,,,,
2_4,unknown,b3220aa3,"Organizational resources, technical expertise, and the presence of standardized procedures all shape supply at systemic – rather than merely individual – levels (Chirau et al., 2020).",Chirau et al.,2020,pilot_inputs/sources_pdf/Chirau_2020.pdf,,,,,,,,,
2_4,unknown,4e14bfa1,"A recurring concern is that in many low- and middle-income settings, national or local systems lack the resources to conduct robust evaluations, leading donors or international consultants to fill the gap (Adams et al., 2013; Mulenga & Porter, 2013).",Adams et al.,2013,pilot_inputs/sources_pdf/Adams_2013.pdf,,,,,,,,,
2_4,unknown,a7e29e3f,"A recurring concern is that in many low- and middle-income settings, national or local systems lack the resources to conduct robust evaluations, leading donors or international consultants to fill the gap (Adams et al., 2013; Mulenga & Porter, 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,1680ffde,"Zambia shows a similar pattern: donor-led frameworks dominate data collection and analysis, which can reduce incentives for local actors to invest in their own capacity (Kanyamuna et al., 2020).",Kanyamuna et al.,2020,pilot_inputs/sources_pdf/Kanyamuna_2018.pdf,,,,,,,,,
2_4,unknown,799577e9,"South Africa’s DPME offers a contrasting model by commissioning large-scale evaluations, such as on early childhood development, and encouraging local research institutions to participate (Stewart et al., 2018).",Stewart et al.,2018,pilot_inputs/sources_pdf/Stewart_2015.pdf,,,,,,,,,
2_4,unknown,6807acea,"Uganda has likewise adopted a national evaluation policy that signals evaluation is not solely a donor activity (Chirau et al., 2022).",Chirau et al.,2022,pilot_inputs/sources_pdf/Chirau_2020.pdf,,,,,,,,,
2_4,unknown,7c411117,"Short-course trainings in Kenya, for example, produced significant knowledge gains (Wao et al., 2017).",Wao et al.,2017,pilot_inputs/sources_pdf/Wao_2017.pdf,,,,,,,,,
2_4,unknown,f9f9440a,"Despite progress, challenges persist where donor standards impose rigid methodologies that may not align with local policy timelines (Witter et al., 2017).",Witter et al.,2017,pilot_inputs/sources_pdf/Witter_2017.pdf,,,,,,,,,
2_4,unknown,902e150a,"Ethiopia’s Compassionate, Respectful, and Caring (CRC) program illustrates how supply falters when inconsistent indicator frameworks and limited resources undercut coordination between government and donors (Minyihun et al., 2022).",Minyihun et al.,2022,pilot_inputs/sources_pdf/Minyihun_2022.pdf,,,,,,,,,
2_4,unknown,28a4dee2,"Multiple sources indicate that even when there is modest demand and an emerging local evaluation supply, applying the results in practice is far from guaranteed (Mulenga & Porter, 2013; Adams et al., 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,39cc0451,"Multiple sources indicate that even when there is modest demand and an emerging local evaluation supply, applying the results in practice is far from guaranteed (Mulenga & Porter, 2013; Adams et al., 2013).",Adams et al.,2013,pilot_inputs/sources_pdf/Adams_2013.pdf,,,,,,,,,
2_4,unknown,4aa52e87,"In Zambia, for example, an evaluation of the Farmer Input Subsidies Programme (FISP) highlighted inefficiencies but led to “minimal policy shifts” because those measures conflicted with entrenched political interests (Mulenga & Porter, 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,3f23bbe9,"In Uganda, certain evaluations commissioned by the Government Evaluation Facility (GEF) influenced managerial decisions, if not always leading to broad policy reforms (Niringiye, 2018).",Niringiye,2018,pilot_inputs/sources_pdf/Niringiye_2018.pdf,,,,,,,,,
2_4,unknown,6c896bb4,"South Africa’s DPME has, on occasion, integrated findings on service delivery interventions into policy discussions at cabinet or ministerial levels (Stewart et al., 2018).",Stewart et al.,2018,pilot_inputs/sources_pdf/Stewart_2015.pdf,,,,,,,,,
2_4,unknown,d009ca6d,"Even partial successes, such as adjusting the design of a health intervention or informing a minister’s budget speech, signal that evaluation findings can shape government priorities when the process includes high-level review and when the evidence aligns with immediate policy concerns (Witter et al., 2017; Williamson et al., 2019).",Witter et al.,2017,pilot_inputs/sources_pdf/Witter_2017.pdf,,,,,,,,,
2_4,unknown,a6aac801,"Even partial successes, such as adjusting the design of a health intervention or informing a minister’s budget speech, signal that evaluation findings can shape government priorities when the process includes high-level review and when the evidence aligns with immediate policy concerns (Witter et al., 2017; Williamson et al., 2019).",Williamson et al.,2019,pilot_inputs/sources_pdf/Williamson_2019.pdf,,,,,,,,,
2_4,unknown,10a06f59,"A final critical element enabling use is the presence of “champions” or embedded researchers who translate findings into accessible policy briefs or presentations timed to legislative or budget cycles (Williamson et al., 2019).",Williamson et al.,2019,pilot_inputs/sources_pdf/Williamson_2019.pdf,,,,,,,,,
2_4,unknown,457cfe9f,"In many settings, the structural integration of evaluations into existing systems, such as budgeting or strategic planning, remains weak (Kanyamuna, 2021).",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_4,unknown,938b9dc0,"Yet, cases from Sri Lanka, where the Ministry of Plan Implementation holds regular progress review meetings chaired by top political leaders, highlight that consistent high-level engagement can elevate the status of M&E evidence (Sivagnanasothy, 2009).",Sivagnanasothy,2009,pilot_inputs/sources_pdf/Sivagnanasothy_2009.pdf,,,,,,,,,
2_4,unknown,be39e80f,"However, low domestic funding for M&E (1%–3% of overall M&E budgets in 2009–2010) limited broader institutionalization (Adams et al., 2013).",Adams et al.,2013,pilot_inputs/sources_pdf/Adams_2013.pdf,,,,,,,,,
2_4,unknown,7edbfad0,"Efforts to establish a Whole-of-Government M&E System (WoGM&ES) reflect a push for unified standards and better coordination among ministries (Kanyamuna, 2021).",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_4,unknown,05b2c667,"While some evaluations from the Sixth National Development Plan informed the subsequent Seventh Plan (Chirau et al., 2022), many studies remain donor-driven, limiting government ownership and use.",Chirau et al.,2022,pilot_inputs/sources_pdf/Chirau_2020.pdf,,,,,,,,,
2_4,unknown,25900103,"The Zambian health sector’s reliance on external funding for Annual Progress Reports illustrates the conflict between donor accountability needs and local priority setting (Kanyamuna et al., 2018).",Kanyamuna et al.,2018,pilot_inputs/sources_pdf/Kanyamuna_2018.pdf,,,,,,,,,
2_4,unknown,50736c6e,"Meanwhile, the Farmer Input Subsidies Programme evaluation is a cautionary tale of how political interference can derail potential evidence-based reforms (Mulenga & Porter, 2013).",Mulenga & Porter,2013,pilot_inputs/sources_pdf/Mulenga_2013.pdf,,,,,,,,,
2_4,unknown,86127fb6,"Findings were partially adopted, leading to some programmatic adjustments (Kumwenda & Latib, 2013).",Kumwenda & Latib,2013,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,,,,,,,,,
2_4,unknown,1775f95d,"Ministries were required to present results regularly to the President’s Office, illustrating “the importance of top-level political engagement in driving M&E integration” (Sivagnanasothy, 2009).",Sivagnanasothy,2009,pilot_inputs/sources_pdf/Sivagnanasothy_2009.pdf,,,,,,,,,
2_4,unknown,87874b6d,"In the Caribbean, the EvIDeNCe Network’s approach to co-producing policy briefs with stakeholders and hosting dialogues exemplifies how to align supply with immediate policymaker needs (Yearwood, 2018).",Yearwood,2018,pilot_inputs/sources_pdf/Yearwood_2018.pdf,,,,,,,,,
2_4,unknown,3e4b600b,"The DPME, working with national departments, commissions evaluations on priority topics and fosters local capacity through the National School of Government and partnerships like the Africa Evidence Network (Stewart et al., 2018).",Stewart et al.,2018,pilot_inputs/sources_pdf/Stewart_2015.pdf,,,,,,,,,
2_5,unknown,1e0fed19,"Kanyamuna (2021) shows that presidential and cabinet-level endorsement in Zambia catalysed ministries to request performance data, while Chirau, Masilela, and Dlakavu (2020) report that visible champions signal seriousness to rank-and-file officials across Anglophone Africa.",Kanyamuna,2021,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,,,,,,,,,
2_5,unknown,ca55c0dc,"Kanyamuna (2021) shows that presidential and cabinet-level endorsement in Zambia catalysed ministries to request performance data, while Chirau, Masilela, and Dlakavu (2020) report that visible champions signal seriousness to rank-and-file officials across Anglophone Africa.",Dlakavu,2020,,,,,,,,,,
2_5,unknown,e815c4aa,"(2013) observed rising parliamentary questions on programme impact in Ghana, and stakeholder coalitions have pushed governments toward transparency elsewhere (Hlaise-Msimang, 2023).",Hlaise-Msimang,2023,,,,,,,,,,
2_5,unknown,080ea8b8,"Demand also climbs when M&E outputs are woven into core policy processes; Matsiliza (2019) documents how South Africa’s Government-Wide M&E system linked evaluation cycles to the Medium-Term Expenditure Framework, making evidence a prerequisite for budget approval.",Matsiliza,2019,pilot_inputs/sources_pdf/Matsiliza_2019.pdf,,,,,,,,,
